filename,source_file,label,n_symbols,latin_source,font
budak_teuneung_fonts/bt_0121_noto.png,budak_teuneung_samsoedi_1930.pdf,ᮠ᮪ <sp> ᮜ ᮙᮥ ᮔ᮪ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮘᮨ ᮓᮨ ᮌᮧᮀ <sp> ᮊᮥ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮃ ᮚᮩ ᮔ <sp> ᮓᮤ ᮜ ᮕᮧᮁ ᮊᮩ ᮔ᮪ <sp> ᮊ <sp> ᮏᮥ ᮛ ᮌ ᮔ᮪ <sp> ᮜᮥ ᮛᮂ <sp> ᮏᮧᮁ <sp> ᮊ <sp> ᮓᮤ ᮒᮥ <sp> ᮙ ᮞᮤᮀ <sp> ᮓᮤ ᮜ ᮕᮧᮁ ᮊᮩ ᮔ᮪ <sp> ᮊ <sp> ᮝ ᮓ ᮔ <sp> ᮇ ᮌᮦ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮒᮩ <sp> ᮞᮤ ᮉ ᮔ᮪ <sp> ᮒᮩ <sp> ᮌᮤ ᮙᮤᮁ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮘ ᮛᮤ <sp> ᮙᮧ ᮛᮧ ᮍᮧ ᮞ᮪,95,"""Éh, lamun silaing bedegong, ku déwék ayeuna dilaporkeun ka Juragan Lurah."" ""Jor ka ditu, masing dilaporkeun ka wadana ogé, déwék teu sieun, teu gimir,"" cék Si Warji bari morongos.",noto
budak_teuneung_fonts/bt_0122_noto.png,budak_teuneung_samsoedi_1930.pdf,ᮑ <sp> ᮘᮨ ᮔᮨᮁ <sp> ᮘᮨ ᮓᮨ ᮌᮧᮀ <sp> ᮄ ᮉ <sp> ᮅ ᮙ ᮒ᮪ <sp> ᮒᮦᮂ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮒᮥᮀ ᮌᮥ ᮃ ᮔ᮪ <sp> ᮊᮥ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮄ ᮉ <sp> ᮘᮀ ᮞ ᮒ᮪ <sp> ᮒᮦᮂ <sp> ᮘᮤ ᮞᮤ <sp> ᮊ ᮘᮥᮁ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮛᮦ ᮊ᮪ <sp> ᮊ <sp> ᮏᮥ ᮛ ᮌ ᮔ᮪ <sp> ᮜᮥ ᮛᮂ <sp> ᮘ ᮛᮤ <sp> ᮒᮨ ᮛᮥ ᮞ᮪ <sp> ᮞᮤ <sp> ᮘᮨ ᮌᮥ <sp> ᮄ ᮔ᮪ ᮓᮤ ᮒ᮪ <sp> ᮞ ᮒᮨ ᮍᮂ <sp> ᮜᮥ ᮙ᮪ ᮕ ᮒ᮪,98,"""Nya bener bedegong ieu umat téh,"" cék Si Begu, ""Utun, tungguan ku silaing ieu bangsat téh, bisi kabur, déwék rék ka Juragan Lurah,"" bari terus Si Begu indit satengah lumpat.",noto
budak_teuneung_fonts/bt_0123_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮅ ᮒᮥ ᮔ᮪ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮒᮦᮂ <sp> ᮌᮩ ᮞ᮪ <sp> ᮕᮧ ᮠ ᮛ <sp> ᮓᮤ ᮑᮨ ᮑᮨ ᮛᮤ <sp> ᮏᮩᮀ <sp> ᮓᮤ <sp> ᮝᮤ ᮝᮤ ᮛᮀ ᮔ <sp> ᮊᮥ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮔ ᮠ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮒᮦᮂ <sp> ᮙᮧ ᮃ ᮜ᮪ <sp> ᮃ ᮚ <sp> ᮉ ᮄᮂ <sp> ᮉ ᮄᮂ ᮔ <sp> ᮆ <sp> ᮆᮂ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮒᮦᮂ <sp> ᮍ ᮜ ᮝ ᮔ᮪ <sp> ᮊ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪,89,"""Utun, déwék téh geus pohara dinyenyeri jeung di- wiwirangna ku silaing, naha silaing téh moal aya euih- euihna?"" ""É — é — éh, silaing téh ngalawan ka déwék?"" cék Si Utun.",sunda_unicode2013
budak_teuneung_fonts/bt_0124_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮞᮤ ᮉ ᮔ᮪ <sp> ᮊᮥ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮌᮤ ᮙᮤᮁ <sp> ᮊᮥ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮊᮥ <sp> ᮕ ᮔ᮪ ᮒᮁ <sp> ᮞᮤ ᮜ ᮄᮀ,32,"Sieun ku naon, gimir ku naon, déwék ku pantar silaing?",sunda_unicode2013
budak_teuneung_fonts/bt_0125_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮕᮦ ᮓᮂ <sp> ᮆ ᮒ <sp> ᮘᮩ ᮒᮩᮀ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮘᮥ <sp> ᮛᮩ ᮒᮩ <sp> ᮍᮧ ᮙᮧᮀ ᮔ <sp> ᮊᮤ ᮒᮥ <sp> ᮒᮦᮂ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮘ ᮛᮤ <sp> ᮍᮀ ᮞᮨ ᮌ᮪ <sp> ᮊ <sp> ᮠ ᮛᮩ ᮕᮩ ᮔ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮓ ᮓ ᮔ <sp> ᮙᮦᮂ <sp> ᮃ ᮔ᮪ ᮒᮨ ᮜ᮪ <sp> ᮏᮩᮀ <sp> ᮕᮩ ᮛᮩ ᮕ᮪ ᮔ <sp> ᮓᮤ ᮊᮩ ᮕᮩ ᮜ᮪ ᮊᮩ ᮔ᮪ <sp> ᮒᮤ ᮕᮨ ᮕᮨ ᮛᮨ ᮊᮨ ᮒ᮪,83,"Pédah éta beuteung silaing bu- reuteu?"" ngomongna kitu téh Si Warji bari ngangseg ka hareupeun Si Utun, dadana méh antel, jeung peureupna dikeupeulkeun tipepereket.",sunda_unicode2013
budak_teuneung_fonts/bt_0126_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮒᮩ <sp> ᮞᮤ ᮉ ᮔ᮪ <sp> ᮊᮥ <sp> ᮏ ᮜ᮪ ᮙ <sp> ᮌᮧ ᮛᮦᮀ <sp> ᮕᮥ ᮎᮥ ᮞ᮪ <sp> ᮊ ᮝ ᮞ᮪ <sp> ᮞᮤ ᮜ ᮄᮀ,30,"""Déwék teu sieun ku jalma goréng pucus kawas silaing .....",sunda_unicode2013
budak_teuneung_fonts/bt_0127_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮑ <sp> ᮃ ᮚᮩ ᮔ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮍ ᮓᮥ <sp> ᮕᮩ ᮛᮩ ᮕ᮪ <sp> ᮠ ᮔᮩ ᮒ᮪ <sp> ᮍ ᮓᮥ <sp> ᮒ ᮔ ᮌ <sp> ᮏᮩᮀ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮒᮦᮂ <sp> ᮃᮂ <sp> ᮙᮩ ᮛᮩ ᮔ᮪ <sp> ᮘ ᮆ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮙᮂ <sp> ᮝ ᮔᮤ <sp> ᮞᮧ ᮒᮦᮂ <sp> ᮓ <sp> ᮙ ᮝ <sp> ᮕᮦ ᮞᮧ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮍᮧ ᮙᮧᮀ ᮔ <sp> ᮃ ᮛ ᮕ ᮕ᮪ <sp> ᮉ ᮛᮩ ᮕᮩ ᮕ᮪ <sp> ᮏᮩᮀ <sp> ᮘ ᮛᮤ <sp> ᮍ ᮓᮦ ᮌ᮪ ᮓᮦ ᮌ᮪ <sp> ᮊ ᮝ ᮞ᮪ <sp> ᮔᮥ <sp> ᮙᮥ ᮛᮤ ᮃᮀ <sp> ᮊᮩᮁ <sp> ᮔᮤ ᮛᮤ ᮞ ᮔ᮪,115,"Nya ayeuna silaing ngadu peureup haneut, ngadu tanaga jeung déwék téh."" ""Ah, meureun baé silaing mah wani sotéh da mawa péso,"" cék Si Utun ngomongna arapap-eureupeup jeung bari ngadégdég kawas nu muriang keur nirisan.",sunda_unicode2013
budak_teuneung_fonts/bt_0128_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮕᮦ ᮞᮧ <sp> ᮕ ᮛ ᮌᮤ <sp> ᮍ ᮜ <sp> ᮞᮥ ᮜᮥᮂ <sp> ᮒᮦᮂ <sp> ᮜᮥᮀ <sp> ᮓᮤ ᮃ ᮜᮥᮀ ᮊᮩ ᮔ᮪ <sp> ᮊᮥ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮏ ᮅᮂ <sp> ᮕᮤ ᮞ ᮔ᮪,36,Péso paragi ngala suluh téh lung dialungkeun ku Si Warji jauh pisan.,sunda_unicode2013
budak_teuneung_fonts/bt_0129_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮒᮥᮂ <sp> ᮒᮦ ᮔ᮪ ᮏᮧ <sp> ᮕᮦ ᮞᮧ ᮔ <sp> ᮌᮩ ᮞ᮪ <sp> ᮓᮤ ᮘ ᮜᮀ ᮊᮩ ᮔ᮪ <sp> ᮊᮥ <sp> ᮓᮦ ᮝᮦ ᮊ᮪ <sp> ᮠ ᮚᮧᮂ <sp> ᮞᮤ ᮜ ᮄᮀ <sp> ᮌᮩ ᮛ <sp> ᮞᮤᮀ ᮊᮤ ᮜ᮪,38,"""Tuh, ténjo, pésona geus dibalangkeun ku déwék, hayoh silaing geura singkil!",sunda_unicode2013
budak_teuneung_fonts/bt_0130_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮓᮤ <sp> ᮙ ᮔ <sp> ᮠ ᮚᮀ <sp> ᮌᮨ ᮜᮥ ᮒ᮪ <sp> ᮒᮦᮂ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮠ ᮒᮦ ᮔ <sp> ᮍ ᮜᮨ ᮊᮨ ᮒᮨ ᮚ᮪ <sp> ᮏᮩᮀ <sp> ᮍ ᮓ ᮊ᮪ <sp> ᮍ ᮓ ᮊ᮪ <sp> ᮙᮤ ᮛᮤ ᮞ᮪ <sp> ᮕ ᮔᮧ ᮔ᮪ ᮔ <sp> ᮊᮥ ᮛ ᮙ᮪ <sp> ᮊᮤ ᮛᮩ ᮙ᮪ <sp> ᮒᮩ <sp> ᮝ ᮔᮤ ᮉ ᮔ᮪ <sp> ᮔᮩ ᮒᮩ ᮕ᮪ <sp> ᮘᮩ ᮍᮩ ᮒ᮪ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮒᮥᮀ ᮒᮥᮀ ᮔ <sp> ᮕᮥ ᮕᮥ ᮔ᮪ ᮓᮥ ᮛ ᮔ᮪ <sp> ᮕᮥ ᮕᮥ ᮔ᮪ ᮓᮥ ᮛ ᮔ᮪ <sp> ᮘᮨ ᮜᮨ ᮑᮨᮀ <sp> ᮘ ᮆ <sp> ᮜᮥ ᮙ᮪ ᮕ ᮒ᮪ <sp> ᮒᮤ ᮕ ᮕ ᮛᮦ ᮒᮧ ᮒ᮪ <sp> ᮊ ᮝ ᮞ᮪ <sp> ᮔᮥ <sp> ᮓᮤ ᮅ ᮓ ᮌ᮪ <sp> ᮙᮦ ᮇᮀ,127,"Di mana hayang gelut téh?"" Si Utun haténa ngaleketey jeung ngadak-ngadak miris, panonna kuram-kireum teu wanieun neuteup beungeut Si Warji, tungtungna pupunduran-pupunduran belenyeng baé lumpat tipaparétot, kawas nu diudag méong.",sunda_unicode2013
budak_teuneung_fonts/bt_0131_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮜᮥ ᮙ᮪ ᮕ ᮒ᮪ ᮔ <sp> ᮒᮩ <sp> ᮔᮦ ᮔ᮪ ᮏᮧ <sp> ᮊ ᮔ <sp> ᮒᮤ ᮔ᮪ ᮎ ᮊᮩ ᮔ᮪ <sp> ᮓ <sp> ᮃ ᮞ <sp> ᮘᮨ ᮊ᮪ <sp> ᮃ ᮞ <sp> ᮘᮨ ᮊ᮪ <sp> ᮘ ᮆ <sp> ᮓᮤ ᮒᮧ ᮔ᮪ ᮏᮧ ᮊ᮪ <sp> ᮊᮥ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮒᮥᮀ ᮒᮥᮀ ᮔ <sp> ᮏᮨ ᮒᮢᮥ ᮊ᮪ <sp> ᮒᮤ ᮒ <sp> ᮏᮧᮀ <sp> ᮊ ᮔ <sp> ᮒᮥᮀ ᮌᮥ ᮜ᮪ <sp> ᮃ ᮝᮤ <sp> ᮌᮨ ᮘᮥ ᮒ᮪ <sp> ᮜ ᮘᮥᮂ <sp> ᮄ ᮛᮥᮀ ᮔ <sp> ᮒᮤ ᮞᮥ ᮞᮥ ᮒ᮪ <sp> ᮊ ᮔ <sp> ᮘ ᮒᮥ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮘ ᮜᮧ ᮘᮧ ᮛ ᮔ᮪ <sp> ᮌᮨ ᮒᮤᮂ <sp> ᮏᮩᮀ <sp> ᮒ ᮛᮀ ᮔ <sp> ᮓ ᮒᮀ <sp> ᮊ <sp> ᮏ ᮔ᮪ ᮒᮧ ᮝᮧᮁ,125,"Lumpatna teu nénjo kana tincakeun, da asa bek, asa bek baé ditonjok ku Si Warji, tungtungna jetruk tita- jong kana tunggul awi, gebut labuh, irungna tisusut kana batu, nepi ka baloboran getih jeung tarangna datang ka jantowor.",sunda_unicode2013
budak_teuneung_fonts/bt_0132_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮠ ᮌ᮪ <sp> ᮞᮤ ᮃ <sp> ᮊ ᮛ ᮞ <sp> ᮎᮦ ᮊ᮪ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮌᮩ ᮔᮤᮀ <sp> ᮊ ᮜᮂ <sp> ᮊ <sp> ᮍᮀ ᮊᮢᮀ ᮔ <sp> ᮘ ᮆ <sp> ᮆ ᮒ <sp> ᮅ ᮙ ᮒ᮪ <sp> ᮒᮦᮂ <sp> ᮠ ᮒᮦ ᮔ <sp> ᮙᮂ <sp> ᮘᮧ ᮛ ᮍ ᮔ᮪ <sp> ᮘ ᮓᮤ ᮞ᮪ <sp> ᮘ ᮆ <sp> ᮠ ᮚ ᮙ᮪ <sp> ᮜᮤ ᮞᮥᮀ <sp> ᮒ ᮎ ᮔ᮪ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮌᮩ ᮞ᮪ <sp> ᮍ ᮎᮤᮁ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮊᮨ ᮘ ᮒ᮪ <sp> ᮜᮥ ᮙ᮪ ᮕ ᮒ᮪ <sp> ᮊ <sp> ᮄ ᮙᮂ ᮔ <sp> ᮘ ᮛᮤ <sp> ᮎᮩ ᮛᮤ ᮊ᮪ <sp> ᮃ ᮅ ᮊ᮪ <sp> ᮃ ᮅ ᮊ᮪ <sp> ᮃ ᮔ᮪ <sp> ᮌᮨ ᮌᮨ ᮛᮧ ᮃ ᮔ᮪ <sp> ᮙᮦ ᮔ᮪ ᮒ <sp> ᮒᮥ ᮜᮥᮀ <sp> ᮊ <sp> ᮄ ᮔ᮪ ᮓᮥᮀ ᮔ <sp> ᮕᮧ ᮊ᮪ ᮔ <sp> ᮃ ᮓᮥᮂ <sp> ᮃ ᮓᮥᮂ <sp> ᮒᮥ ᮜᮥᮀ <sp> ᮈ ᮙ <sp> ᮊᮥ ᮛᮤᮀ <sp> ᮓᮤ ᮒᮩᮀ ᮌᮩ ᮜ ᮔ᮪ <sp> ᮊᮥ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮄ ᮉ <sp> ᮘᮩ ᮍᮩ ᮒ᮪ <sp> ᮊᮥ ᮛᮤᮀ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮌᮨ ᮒᮤ ᮠ ᮔ᮪,195,"""Hag sia karasa,"" cék Si Warji, ""geuning kalah ka ngangkrangna baé éta umat téh, haténa mah borangan, badis baé hayam lisung, tacan naon-naon geus ngacir."" Si Utun kebat lumpat ka imahna bari ceurik auk-auk- an, gegeroan ménta tulung ka indungna, pokna, ""Aduh, aduh tulung Ema, kuring diteunggeulan ku Si Warji, ieu beungeut kuring nepi ka getihan!",sunda_unicode2013
budak_teuneung_fonts/bt_0133_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮓᮥᮂ <sp> ᮒᮥ ᮜᮥᮀ <sp> ᮝ ᮊ᮪ ᮒᮥ <sp> ᮠ ᮛᮤ ᮒ <sp> ᮄ ᮔ᮪ ᮓᮥᮀ <sp> ᮞᮤ <sp> ᮅ ᮒᮥ ᮔ᮪ <sp> ᮊᮩᮁ <sp> ᮓᮤ <sp> ᮓ ᮕᮥᮁ <sp> ᮕᮧ ᮕᮧ ᮜᮂ <sp> ᮏᮩᮀ <sp> ᮌᮥ ᮛᮀ <sp> ᮌᮧ ᮛᮦᮀ <sp> ᮓ ᮌᮀ ᮊᮩ ᮔᮩ ᮔ᮪,48,"Aduh tulung!"" Waktu harita indung Si Utun keur di dapur popolah jeung gurang-goréng dagangkeuneun.",sunda_unicode2013
budak_teuneung_fonts/bt_0134_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮘ ᮛᮀ <sp> ᮍ ᮓᮦ ᮍᮦ <sp> ᮃ ᮔ ᮊ᮪ ᮔ <sp> ᮎᮩ ᮛᮤ ᮊ᮪ <sp> ᮃ ᮓᮥᮂ <sp> ᮃ ᮓᮥ ᮠ ᮔ᮪ <sp> ᮏᮩᮀ <sp> ᮒᮥ ᮜᮥᮀ <sp> ᮒᮥ ᮜᮥ ᮍ ᮔ᮪ <sp> ᮌ ᮔ᮪ <sp> ᮎᮀ <sp> ᮜᮥ ᮙ᮪ ᮕ ᮒ᮪ <sp> ᮔᮧ ᮛᮧ ᮏᮧ ᮜ᮪ <sp> ᮊ ᮜᮥ ᮃᮁ,52,"Barang ngadéngé anakna ceurik aduh-aduhan jeung tulung-tulungan, gan- cang lumpat norojol kaluar.",sunda_unicode2013
budak_teuneung_fonts/bt_0135_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮊᮥ <sp> ᮜ ᮔ᮪ ᮒ ᮛ ᮔ᮪ <sp> ᮌᮥ ᮌᮥ ᮕ᮪ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮞ ᮌ ᮜ <sp> ᮓᮤ ᮒ ᮏᮧᮀ <sp> ᮃ ᮍᮩ ᮔ᮪ <sp> ᮜᮧ ᮓᮦᮂ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮘ ᮠᮦ,39,"Ku lantaran gugup, nepi ka sagala ditajong, angeun lodéh nepi ka bahé.",sunda_unicode2013
budak_teuneung_fonts/bt_0136_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮙ ᮞ <sp> ᮃ ᮜᮣᮂ <sp> ᮊᮥ <sp> ᮔ ᮇ ᮔ᮪ <sp> ᮃ ᮔ ᮊᮤᮀ <sp> ᮆ ᮒ <sp> ᮘᮩ ᮍᮩ ᮒ᮪ <sp> ᮞᮤ ᮃ <sp> ᮜ ᮙᮧ ᮊᮧ ᮒ᮪ <sp> ᮊᮥ <sp> ᮌᮨ ᮒᮤᮂ <sp> ᮠᮂ <sp> ᮃ ᮅᮂ <sp> ᮃ ᮅᮂ <sp> ᮃ ᮅᮂ <sp> ᮈ ᮙ,49,"""Masa Allah, ku naon anaking, éta beungeut sia lamokot ku getih, hah?"" ""Auh — auh — auh, Ema!",sunda_unicode2013
budak_teuneung_fonts/bt_0137_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮒᮩᮀ ᮌᮩ ᮜ ᮔ᮪ <sp> ᮊᮥ <sp> ᮞᮤ,8,teunggeulan ku Si ....,sunda_unicode2013
budak_teuneung_fonts/bt_0138_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮌᮥ ᮞ᮪ ᮒᮤ ᮄ ᮄ ᮄ <sp> ᮔ ᮃ ᮃ <sp> ᮃ ᮚ <sp> ᮅ ᮙ ᮒ᮪ <sp> ᮘᮀ ᮊ ᮝ ᮛᮂ <sp> ᮒᮩ ᮄᮀ,25,"""Gustiiii ..., naaa aya umat bangkawarah teuing!",sunda_unicode2013
budak_teuneung_fonts/bt_0139_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮒᮨ ᮜᮨ <sp> ᮍᮨ ᮞ᮪ <sp> ᮒᮩ ᮄᮀ,8,Tele- nges teuing!,sunda_unicode2013
budak_teuneung_fonts/bt_0140_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮊᮩ ᮔ᮪ <sp> ᮈᮀ ᮊᮦ <sp> ᮓᮤ ᮝ ᮛᮂ <sp> ᮞᮤ ᮃ <sp> ᮊᮥ <sp> ᮃ ᮄᮀ <sp> ᮓᮤ ᮜ ᮕᮧᮁ ᮊᮩ ᮔ᮪ <sp> ᮊ <sp> ᮕᮥ ᮜᮤ ᮞᮤ,29,"Keun engké diwarah sia ku aing, dilaporkeun ka pulisi.",sunda_unicode2013
budak_teuneung_fonts/bt_0141_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮒᮤ <sp> ᮃ ᮒᮤ <sp> ᮙᮧ ᮃ ᮜ᮪ <sp> ᮓᮤ ᮘᮦ ᮛᮦ <sp> ᮓᮩ ᮄ <sp> ᮍ ᮔ᮪ ᮏᮥ ᮊ᮪ <sp> ᮘᮦ ᮃ ᮞ᮪ <sp> ᮔ ᮏ ᮔ᮪ <sp> ᮔᮨ ᮕᮤ <sp> ᮊ <sp> ᮜᮀ ᮜ ᮚᮩ ᮞᮩ ᮔ᮪ <sp> ᮇ ᮌᮦ <sp> ᮎᮦ ᮊ᮪ <sp> ᮃ ᮙ᮪ ᮘᮥ <sp> ᮄ ᮏᮨ ᮙ᮪ <sp> ᮘ ᮛᮤ <sp> ᮔᮥᮀ ᮒᮥ ᮔ᮪ <sp> ᮃ ᮔ ᮊ᮪ ᮔ <sp> ᮊ <sp> ᮕ ᮔ᮪ ᮎᮥ ᮛ ᮔ᮪ <sp> ᮒᮨ ᮛᮥ ᮞ᮪ <sp> ᮓᮤ ᮞᮤ ᮘᮩ ᮍᮩ ᮒ ᮔ᮪ <sp> ᮌᮩ ᮞ᮪ <sp> ᮊᮤ ᮒᮥ <sp> ᮓᮤ ᮘ ᮜᮥ ᮛ ᮔ᮪ <sp> ᮊᮥ <sp> ᮘ ᮜᮥᮁ <sp> ᮊᮨ ᮒ ᮔ᮪ <sp> ᮠᮤ ᮓᮩᮀ <sp> ᮏᮩᮀ <sp> ᮎᮤ ᮊᮥᮁ,114,"Ati-ati, moal dibéré deui nganjuk béas, najan nepi ka langlayeuseun ogé!"" cék Ambu Ijem bari nungtun anakna ka pancuran terus disibeungeutan, geus kitu dibaluran ku balur ketan hideung jeung cikur.",sunda_unicode2013
budak_teuneung_fonts/bt_0142_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮔ ᮠ <sp> ᮃ ᮒᮥᮂ <sp> ᮊᮥ <sp> ᮞᮤ ᮃ <sp> ᮠᮨ ᮔ᮪ ᮒᮩ <sp> ᮓᮤ ᮜ ᮝ ᮔ᮪ <sp> ᮎᮦ ᮊ᮪ <sp> ᮃ ᮙ᮪ ᮘᮥ <sp> ᮄ ᮏᮨ ᮙ᮪,30,"Naha atuh ku sia henteu dilawan?"" cék Ambu Ijem.",sunda_unicode2013
budak_teuneung_fonts/bt_0143_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮞᮤ ᮃ <sp> ᮒᮦᮂ <sp> ᮒᮩ <sp> ᮝ ᮔᮤ,9,"""Sia téh teu wani?",sunda_unicode2013
budak_teuneung_fonts/bt_0144_sunda_unicode2013.png,budak_teuneung_samsoedi_1930.pdf,ᮃ ᮕ ᮔ᮪ <sp> ᮌᮨ ᮓᮦ <sp> ᮊᮦ ᮔᮦᮂ <sp> ᮃ ᮝ ᮊ᮪ <sp> ᮞᮤ ᮃ <sp> ᮘ ᮒ ᮔ᮪ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮄᮂ <sp> ᮜ ᮄ ᮔ᮪ <sp> ᮒᮩ <sp> ᮝ ᮔᮤ <sp> ᮓ <sp> ᮞᮤ <sp> ᮝᮁ ᮏᮤ <sp> ᮙᮂ <sp> ᮙ ᮝ <sp> ᮕᮦ ᮞᮧ <sp> ᮃ ᮛᮤ <sp> ᮊᮥ ᮛᮤᮀ <sp> ᮜᮦ ᮍᮧᮂ <sp> ᮃ ᮙ᮪ ᮘᮥ <sp> ᮃ ᮙ᮪ ᮘᮥ <sp> ᮔ <sp> ᮃ ᮚ <sp> ᮅ ᮙ ᮒ᮪,77,"Apan gedé kénéh awak sia batan Si Warji!"" ""Ih, lain teu wani, da Si Warji mah mawa péso, ari kuring léngoh."" ""Ambu-ambu, na aya umat ....",sunda_unicode2013
