filename,source_file,label,n_symbols,latin_source
wikipedia_sunda/wikisu_03286.png,franklin_pierce.txt,ᮓᮧ ᮘ᮪ ᮘᮤ ᮔ᮪ <sp> ᮙ ᮞᮤ ᮠ ᮔ᮪ <sp> ᮓᮥ ᮊᮥ ᮍ ᮔ᮪ <sp> ᮃ ᮔᮥ <sp> ᮒᮩ <sp> ᮓᮤ ᮞᮀ ᮊ <sp> ᮞᮀ ᮊ <sp> ᮞᮁ ᮒ <sp> ᮊ ᮎᮤ ᮓ <sp> ᮞᮥ ᮙ ᮍᮨ ᮒ᮪ ᮔ <sp> ᮊ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮃ ᮔᮥ <sp> ᮞ ᮒᮥ ᮜᮥ ᮚ᮪ ᮔ <sp> ᮑᮤ ᮕ᮪ ᮒ ᮊᮩ ᮔ᮪ <sp> ᮌᮨ ᮜᮧ ᮙ᮪ ᮘᮀ <sp> ᮕᮀ ᮛᮧ ᮏᮧᮀ <sp> ᮘ ᮓ ᮌ᮪ <sp> ᮊᮀ ᮌᮦ <sp> ᮃ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ,82,"Dobbin masihan dukungan anu teu disangka-sangka sarta kacida sumangetna ka Pierce, anu satuluyna nyiptakeun gelombang pangrojong badag kanggé anjeunna."
wikipedia_sunda/wikisu_03287.png,franklin_pierce.txt,ᮓᮤ ᮔ <sp> ᮞᮧ ᮛ <sp> ᮊ <sp> ᮴ ᮹ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮊᮨ ᮍᮤᮀ <sp> ᮃ ᮙ᮪ ᮕᮤᮁ <sp> ᮞ ᮊ ᮘᮦᮂ <sp> ᮞᮧ ᮛ <sp> ᮄ ᮝ ᮜ᮪ <sp> ᮌᮨ ᮔᮨ ᮕ᮪ <sp> ᮞᮧ ᮛ <sp> ᮞ ᮠᮤᮀ ᮌ <sp> ᮛᮨ ᮞ᮪ ᮙᮤ <sp> ᮏ ᮔ᮪ ᮒᮨ ᮔ᮪ <sp> ᮎ ᮜᮧ ᮔ᮪ <sp> ᮕᮢᮦ ᮞᮤ ᮓᮦ ᮔ᮪,61,"Dina sora ka-49, Pierce kenging ampir sakabéh sora (iwal genep sora), sahingga resmi janten calon présidén."
wikipedia_sunda/wikisu_03288.png,franklin_pierce.txt,ᮕ ᮛ <sp> ᮓᮨ ᮜᮨ ᮌ ᮞᮤ <sp> ᮙᮤ ᮜᮤᮂ <sp> ᮞᮦ ᮔ ᮒᮧᮁ <sp> ᮃ ᮜ ᮘ ᮙ <sp> ᮝᮤ ᮜᮣᮤ ᮃ ᮙ᮪ <sp> ᮛ᮪,26,Para delegasi milih Sénator Alabama William R.
wikipedia_sunda/wikisu_03290.png,franklin_pierce.txt,ᮔ ᮜᮤ ᮊ <sp> ᮘᮦ ᮏ <sp> ᮠ ᮞᮤ ᮜ᮪ <sp> ᮊᮧ ᮔ᮪ ᮗᮦ ᮔ᮪ ᮞᮤ <sp> ᮓᮥ ᮌᮤ <sp> ᮊ <sp> ᮔᮨ ᮝ᮪ <sp> ᮠ ᮙ᮪ ᮕ᮪ ᮞ᮪ ᮠᮤ ᮛᮨ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮃ ᮙ᮪ ᮕᮤᮁ <sp> ᮒᮩ <sp> ᮕᮨᮁ ᮎ ᮚ <sp> ᮞᮁ ᮒ <sp> ᮌᮁ ᮝ ᮔ <sp> ᮓᮥ ᮌᮤ <sp> ᮊ <sp> ᮊ ᮕᮤ ᮅ ᮠ ᮔ᮪,63,"Nalika béja hasil konvénsi dugi ka New Hampshire, Pierce ampir teu percaya, sarta garwana dugi ka kapiuhan."
wikipedia_sunda/wikisu_03195.png,franklin_pierce.txt,ᮓᮤ ᮔ <sp> ᮓᮦ ᮞᮦ ᮙ᮪ ᮘᮨᮁ <sp> ᮱ ᮸ ᮴ ᮱ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮙᮥ ᮒᮥ ᮞ᮪ ᮊᮩ ᮔ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮙᮥ ᮔ᮪ ᮓᮥᮁ <sp> ᮒᮤ ᮔ <sp> ᮊᮧᮀ ᮛᮦ ᮞ᮪ <sp> ᮠᮤ ᮏᮤ <sp> ᮠ ᮜ᮪ <sp> ᮃ ᮔᮥ <sp> ᮒᮧ ᮞ᮪ <sp> ᮓᮤ ᮛ ᮔ᮪ ᮎ ᮔ ᮊᮩ ᮔ᮪ <sp> ᮊᮥ <sp> ᮃ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ <sp> ᮒᮤ <sp> ᮞ ᮒᮩ ᮃ ᮎ ᮔ᮪ ᮔ,74,"Dina Désémber 1841, Pierce mutuskeun pikeun mundur tina Kongrés, hiji hal anu tos dirancanakeun ku anjeunna ti sateuacanna."
wikipedia_sunda/wikisu_03196.png,franklin_pierce.txt,ᮕ ᮛ <sp> ᮓᮦ ᮙᮧ ᮊᮢ ᮒ᮪ <sp> ᮓᮤ <sp> ᮔᮨ ᮝ᮪ <sp> ᮠ ᮙ᮪ ᮕ᮪ ᮞ᮪ ᮠᮤ ᮛᮨ <sp> ᮔᮨ ᮌᮨ ᮞ᮪ ᮊᮩ ᮔ᮪ <sp> ᮚᮦ ᮔ᮪ <sp> ᮞᮦ ᮔ ᮒᮧᮁ <sp> ᮃ <sp> ᮞ᮪,36,Para Démokrat di New Hampshire negeskeun yén sénator A.S.
wikipedia_sunda/wikisu_03197.png,franklin_pierce.txt,ᮒᮤ <sp> ᮔ ᮌ ᮛ <sp> ᮘ ᮌᮤ ᮃ ᮔ᮪ ᮔ <sp> ᮊᮨ ᮓᮂ <sp> ᮓᮤ ᮝ ᮒᮨ ᮞ ᮔ ᮔ᮪ <sp> ᮙᮥᮀ <sp> ᮞ ᮒ ᮅ ᮔ᮪ <sp> ᮙ ᮞ <sp> ᮏ ᮘ ᮒ ᮔ᮪ <sp> ᮌᮨ ᮔᮨ ᮕ᮪ <sp> ᮒ ᮅ ᮔ᮪ <sp> ᮞ ᮠᮤᮀ ᮌ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮃ ᮜᮤ ᮒ᮪ <sp> ᮊ ᮙᮥᮀ ᮊᮤ ᮔ ᮔ ᮔ <sp> ᮊᮀ ᮌᮦ <sp> ᮊ ᮕᮤ ᮜᮤᮂ <sp> ᮓᮩ ᮄ,73,"ti nagara bagianna kedah diwatesanan mung sataun masa jabatan (genep taun), sahingga Pierce alit kamungkinanana kanggé kapilih deui."
wikipedia_sunda/wikisu_03200.png,franklin_pierce.txt,ᮞ ᮔ ᮇ ᮞ᮪ <sp> ᮕ ᮛ ᮔ᮪ ᮒᮧ ᮞ᮪ <sp> ᮙᮥ ᮔ᮪ ᮓᮥᮁ <sp> ᮒᮤ <sp> ᮞᮦ ᮔ ᮒ᮪ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮒ ᮎ ᮔ᮪ <sp> ᮃ ᮚ <sp> ᮔᮤ ᮃ ᮒ᮪ <sp> ᮊᮀ ᮌᮦ <sp> ᮜᮤ ᮛᮨ ᮔ᮪ <sp> ᮒᮤ ᮔ <sp> ᮓᮥ ᮑ <sp> ᮕᮥ ᮘᮣᮤ ᮊ᮪,52,"Sanaos parantos mundur ti Sénat, Pierce tacan aya niat kanggé liren tina dunya publik."
wikipedia_sunda/wikisu_03180.png,franklin_pierce.txt,ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮃ ᮞᮥ ᮕ᮪ <sp> ᮊ <sp> ᮞᮦ ᮔ ᮒ᮪ <sp> ᮓᮤ ᮔ <sp> ᮙᮀ ᮞ <sp> ᮊᮢᮤ ᮞᮤ ᮞ᮪ <sp> ᮆ ᮊᮧ ᮔᮧ ᮙᮤ <sp> ᮔ ᮜᮤ ᮊ <sp> ᮕ ᮔᮤ ᮊ᮪ <sp> ᮱ ᮸ ᮳ ᮷ <sp> ᮓᮤ ᮙᮤ ᮙᮤ ᮒᮤ ᮃ ᮔ᮪,48,"Pierce asup ka Sénat dina mangsa krisis ékonomi, nalika Panik 1837 dimimitian."
wikipedia_sunda/wikisu_03185.png,franklin_pierce.txt,ᮞ ᮙᮨ ᮔ᮪ ᮒᮤ ᮞ᮪ <sp> ᮆ ᮒ <sp> ᮊ ᮊᮥ ᮃ ᮒ ᮔ᮪ <sp> ᮕᮁ ᮒᮦ ᮚ᮪ <sp> ᮝ᮪ ᮠᮤ ᮌ᮪ <sp> ᮓᮤ <sp> ᮊᮧᮀ ᮛᮦ ᮞ᮪ <sp> ᮘᮩ ᮊᮤ <sp> ᮍᮥ ᮃ ᮒ᮪ <sp> ᮃ ᮔᮥ <sp> ᮑ ᮘ ᮘ᮪ ᮊᮩ ᮔ᮪ <sp> ᮕᮁ ᮒᮦ ᮚ᮪ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮍ ᮔ᮪ <sp> ᮅ ᮊᮥᮁ <sp> ᮌ ᮓᮥᮂ <sp> ᮙ ᮚᮧ ᮛᮤ ᮒ ᮞ᮪ <sp> ᮜᮩ ᮒᮤ ᮊ᮪ <sp> ᮓᮤ ᮔ <sp> ᮃ ᮠᮤᮁ <sp> ᮓᮦ ᮊ ᮓᮦ <sp> ᮆ ᮒ,84,"Samentis éta, kakuatan Partéy Whig di Kongrés beuki nguat, anu nyababkeun partéy Pierce ngan ukur gaduh mayoritas leutik dina ahir dékadé éta."
wikipedia_sunda/wikisu_03186.png,franklin_pierce.txt,ᮞ ᮜᮂ <sp> ᮞ ᮠᮤ ᮏᮤ <sp> ᮏᮨ ᮏᮨᮁ <sp> ᮃ ᮔᮥ <sp> ᮊ ᮎᮤ ᮓ <sp> ᮕᮨ ᮔ᮪ ᮒᮤᮀ ᮔ <sp> ᮊᮀ ᮌᮦ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮑ ᮆ ᮒ <sp> ᮝᮤ ᮓᮀ <sp> ᮙᮤ ᮜᮤ ᮒᮦᮁ,39,Salah sahiji jejer anu kacida pentingna kanggé Pierce nyaéta widang militér.
wikipedia_sunda/wikisu_03227.png,franklin_pierce.txt,ᮞ ᮜ ᮊᮥ <sp> ᮕᮨᮁ ᮝᮤ ᮛ <sp> ᮙᮤ ᮜᮤ ᮞᮤ <sp> ᮃ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ <sp> ᮌ ᮓᮥᮂ <sp> ᮕ ᮍ ᮜ ᮙ ᮔ᮪ <sp> ᮓᮤ ᮔ <sp> ᮍᮥ ᮙ᮪ ᮕᮥ ᮜ᮪ ᮊᮩ ᮔ᮪ <sp> ᮞᮁ ᮒ <sp> ᮍ ᮜ ᮒᮤᮂ <sp> ᮕ ᮞᮥ ᮊ ᮔ᮪,48,"Salaku perwira milisi, anjeunna gaduh pangalaman dina ngumpulkeun sarta ngalatih pasukan."
wikipedia_sunda/wikisu_03232.png,franklin_pierce.txt,ᮛ ᮔ᮪ ᮞᮧ ᮙ᮪ <sp> ᮞ ᮜ ᮊᮥ <sp> ᮜᮦ ᮕ᮪ ᮒ᮪ ᮔ ᮔ᮪ <sp> ᮊᮧ ᮜᮧ ᮔᮦ ᮜ᮪ <sp> ᮞᮁ ᮒ <sp> ᮝ ᮊᮤ ᮜ᮪ <sp> ᮊᮧ ᮙ ᮔ᮪ ᮓ ᮔ᮪ ᮔ,33,Ransom salaku léptnan kolonél sarta wakil komandanna.
wikipedia_sunda/wikisu_03234.png,franklin_pierce.txt,ᮞ ᮘ ᮓ <sp> ᮙᮦ ᮃ ᮊ᮪ ᮊᮩ ᮔ᮪ <sp> ᮝ ᮊ᮪ ᮒᮧ ᮞ᮪ <sp> ᮊᮀ ᮌᮦ <sp> ᮍᮥ ᮙ᮪ ᮕᮥ ᮜ᮪ ᮊᮩ ᮔ᮪ <sp> ᮘᮢᮤ ᮌ ᮓᮨ ᮔ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮓᮥ ᮌᮤ <sp> ᮊ <sp> ᮕ ᮜ ᮘᮥ ᮃ ᮔ᮪ <sp> ᮗᮨ ᮛ <sp> ᮎᮢᮥ ᮐ᮪ <sp> ᮃ ᮔᮥ <sp> ᮕ ᮛ ᮔ᮪ ᮒᮧ ᮞ᮪ <sp> ᮓᮤ ᮒᮦ ᮝ ᮊ᮪ <sp> ᮓᮤ ᮔ <sp> ᮃ ᮠᮤᮁ <sp> ᮏᮥ ᮔᮤ,73,"Sabada méakkeun waktos kanggé ngumpulkeun brigadena, Pierce dugi ka palabuan Vera Cruz anu parantos ditéwak dina ahir Juni."
wikipedia_sunda/wikisu_03221.png,franklin_pierce.txt,ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮍ ᮝ ᮜᮨᮁ <sp> ᮊᮥ <sp> ᮎ ᮛ <sp> ᮍ ᮚ ᮊᮩ ᮔ᮪ <sp> ᮓᮩ ᮄ <sp> ᮊᮧ ᮔ᮪ ᮗᮦ ᮔ᮪ ᮞᮤ <sp> ᮓᮦ ᮙᮧ ᮊᮢ ᮒ᮪ <sp> ᮔ ᮌ ᮛ <sp> ᮘ ᮌᮤ ᮃ ᮔ᮪ <sp> ᮊᮀ ᮌᮦ <sp> ᮍ ᮘ ᮒ ᮜ᮪ ᮊᮩ ᮔ᮪ <sp> ᮕᮨ ᮔ᮪ ᮎ ᮜᮧ ᮔ ᮔ᮪ <sp> ᮠ ᮜᮨ <sp> ᮓᮤ ᮔ <sp> ᮙ ᮞ <sp> ᮏ ᮘ ᮒ ᮔ᮪ <sp> ᮊᮧᮀ ᮛᮦ ᮞ᮪ <sp> ᮞ ᮜ ᮏᮨᮀ ᮔ,80,Pierce ngawaler ku cara ngayakeun deui konvénsi Démokrat nagara bagian kanggé ngabatalkeun pencalonan Hale dina masa jabatan Kongrés salajengna.
wikipedia_sunda/wikisu_03222.png,franklin_pierce.txt,ᮄ ᮉ <sp> ᮘ ᮓ ᮄ <sp> ᮕᮥ ᮜᮤ ᮒᮤ ᮊ᮪ <sp> ᮍ ᮘ ᮜᮥ ᮊᮁ ᮊᮩ ᮔ᮪ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮙᮨ ᮌ ᮒ᮪ ᮊᮩ ᮔ᮪ <sp> ᮠᮥ ᮘᮥ ᮍ ᮔ᮪ <sp> ᮞ ᮛᮨᮀ <sp> ᮞᮧ ᮘ ᮒ᮪ <sp> ᮜ ᮙᮤ ᮔ ᮔ <sp> ᮊᮤ ᮒᮥ <sp> ᮇ ᮌᮦ <sp> ᮞ ᮛᮨᮀ <sp> ᮘ ᮒᮥᮁ <sp> ᮞ ᮕᮢ ᮊ᮪ ᮒᮨ ᮊ᮪ ᮔ <sp> ᮓᮤ ᮔ <sp> ᮠᮥ ᮊᮥ ᮙ᮪ <sp> ᮖᮧ ᮝᮣᮨᮁ <sp> ᮃ ᮔᮥ <sp> ᮙᮀ ᮛᮥ ᮕ <sp> ᮕᮀ ᮛᮧ ᮏᮧᮀ <sp> ᮠ ᮜᮨ,88,"Ieu ""badai pulitik"" ngabalukarkeun Pierce megatkeun hubungan sareng sobat laminana, kitu ogé sareng batur sapraktekna dina hukum, Fowler, anu mangrupa pangrojong Hale."
wikipedia_sunda/wikisu_03226.png,franklin_pierce.txt,ᮞ ᮜ ᮊᮥ <sp> ᮃᮀ ᮌᮧ ᮒ <sp> ᮜᮦ ᮌᮤ ᮞᮣ ᮒᮤ ᮖ᮪ <sp> ᮃ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ <sp> ᮒᮦᮂ <sp> ᮙᮀ ᮛᮥ ᮕ <sp> ᮕᮀ ᮛᮧ ᮏᮧᮀ <sp> ᮃ ᮔᮥ <sp> ᮗᮧ ᮊ ᮜ᮪ <sp> ᮊᮀ ᮌᮦ <sp> ᮙᮤ ᮜᮤ ᮞᮤ <sp> ᮞᮥ ᮊ ᮛᮦ ᮜ,48,"Salaku anggota législatif, anjeunna téh mangrupa pangrojong anu vokal kanggé milisi sukaréla."
wikipedia_sunda/wikisu_03262.png,franklin_pierce.txt,ᮄ ᮉ <sp> ᮊᮧ ᮙ᮪ ᮕᮢᮧ ᮙᮤ <sp> ᮘ ᮊ ᮜ᮪ <sp> ᮙᮦ ᮛᮦ <sp> ᮊ ᮙᮩ ᮔ ᮍ ᮔ᮪ <sp> ᮘᮧᮂ <sp> ᮊ <sp> ᮊ ᮜᮦᮁ <sp> ᮘᮧᮂ <sp> ᮊ <sp> ᮊᮤ ᮓᮥ ᮜ᮪ <sp> ᮞᮁ ᮒ <sp> ᮊᮨ ᮍᮤᮀ <sp> ᮕᮀ ᮛᮧ ᮏᮧᮀ <sp> ᮒᮤ <sp> ᮞ ᮞ ᮙ <sp> ᮅ ᮛᮀ <sp> ᮝ᮪ ᮠᮤ ᮌ᮪ <sp> ᮝᮨ ᮘ᮪ ᮞ᮪ ᮒᮨᮁ,63,"Ieu kompromi bakal méré kameunangan boh ka Kalér boh ka Kidul, sarta kenging pangrojong ti sasama urang Whig, Webster."
wikipedia_sunda/wikisu_03263.png,franklin_pierce.txt,ᮔ ᮜᮤ ᮊ <sp> ᮓᮢ ᮖ᮪ <sp> ᮅ ᮔ᮪ ᮓᮀ <sp> ᮅ ᮔ᮪ ᮓᮀ <sp> ᮆ ᮒ <sp> ᮙ ᮎᮦ ᮒ᮪ <sp> ᮓᮤ <sp> ᮞᮦ ᮔ ᮒ᮪ <sp> ᮞᮦ ᮔ ᮒᮧᮁ <sp> ᮄ ᮜᮣᮤ ᮔᮧ ᮄ ᮞ᮪ <sp> ᮞ᮪ ᮒᮨ ᮕ᮪ ᮠᮨ ᮔ᮪ <sp> ᮃ,45,"Nalika draf undang-undang éta macét di Sénat, Sénator Illinois Stephen A."
wikipedia_sunda/wikisu_03265.png,franklin_pierce.txt,ᮒ <sp> ᮅ ᮔ᮪ ᮓᮀ <sp> ᮅ ᮔ᮪ ᮓᮀ <sp> ᮜᮥ ᮜᮥ ᮞ᮪ <sp> ᮞᮁ ᮒ <sp> ᮓᮤ ᮒ ᮔ᮪ ᮓ ᮒ ᮍ ᮔ ᮔ᮪ <sp> ᮊᮥ <sp> ᮕᮢᮦ ᮞᮤ ᮓᮦ ᮔ᮪ <sp> ᮙᮤ ᮜᮣᮁ ᮓ᮪ <sp> ᮖᮤ ᮜ᮪ ᮜ᮪ ᮙᮧ ᮛᮨ <sp> ᮃ ᮔᮥ <sp> ᮍ ᮌᮨ ᮔ᮪ ᮒᮧ ᮞ᮪ <sp> ᮒ ᮚᮣᮧᮁ <sp> ᮞ ᮃ ᮒᮧ ᮞ᮪ <sp> ᮞᮀ <sp> ᮕᮢᮦ ᮞᮤ ᮓᮦ ᮔ᮪ <sp> ᮕᮥ ᮕᮥ ᮞ᮪ <sp> ᮓᮤ ᮔ <sp> ᮃ ᮝ ᮜ᮪ <sp> ᮱ ᮸ ᮵ ᮰,82,Éta undang-undang lulus sarta ditandatanganan ku Présidén Millard Fillmore (anu ngagentos Taylor saatos sang présidén pupus dina awal 1850).
wikipedia_sunda/wikisu_03216.png,franklin_pierce.txt,ᮊ ᮙᮩ ᮔ ᮍ ᮔ᮪ <sp> ᮏ ᮙᮨ ᮞ᮪ <sp> ᮊ᮪,11,Kameunangan James K.
wikipedia_sunda/wikisu_03123.png,franklin_pierce.txt,ᮞ ᮔ ᮇ ᮞ᮪ <sp> ᮃ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ <sp> ᮊ ᮝᮧ ᮔ᮪ <sp> ᮓᮤ ᮔ <sp> ᮊ ᮞᮥ ᮞ᮪ <sp> ᮙᮥᮀ ᮌ ᮛ ᮔ ᮔ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮒᮦ ᮒᮦ ᮜ <sp> ᮞᮀ ᮌᮥ ᮕ᮪ <sp> ᮍ ᮘᮥ ᮊ᮪ ᮒᮤ ᮊᮩ ᮔ᮪ <sp> ᮊ ᮙ ᮙ᮪ ᮕᮥᮂ ᮔ <sp> ᮞ ᮜ ᮊᮥ <sp> ᮕᮨ ᮍ ᮎ ᮛ,61,"Sanaos anjeunna kawon dina kasus munggaranana, Pierce tétéla sanggup ngabuktikeun kamampuhna salaku pengacara."
wikipedia_sunda/wikisu_03125.png,franklin_pierce.txt,ᮓᮤ <sp> ᮠᮤ ᮜ᮪ ᮜ᮪ ᮞ᮪ ᮘᮧ ᮛᮧ ᮅ ᮌ᮪ ᮠ᮪ <sp> ᮘ ᮒᮥᮁ <sp> ᮞ ᮕᮢ ᮊ᮪ ᮒᮨ ᮊ᮪ ᮔ <sp> ᮑ ᮆ ᮒ <sp> ᮃ ᮜ᮪ ᮘᮨᮁ ᮒ᮪ <sp> ᮘ ᮊᮨᮁ <sp> ᮃ ᮔᮥ <sp> ᮊ ᮔ᮪ ᮒᮧ ᮞ᮪ <sp> ᮓᮤ ᮃ ᮏᮁ <sp> ᮠᮥ ᮊᮥ ᮙ᮪ <sp> ᮊ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮞᮁ ᮒ <sp> ᮙᮀ ᮛᮥ ᮕ <sp> ᮜ ᮔ᮪ ᮎᮩ ᮊ᮪ <sp> ᮒᮤ <sp> ᮙᮁ ᮚ᮪ <sp> ᮘ ᮊᮨᮁ <sp> ᮈ ᮓ᮪ ᮓ᮪ ᮚ᮪,80,"Di Hillsborough, batur sapraktekna nyaéta Albert Baker, anu kantos diajar hukum ka Pierce sarta mangrupa lanceuk ti Mary Baker Eddy."
wikipedia_sunda/wikisu_03127.png,franklin_pierce.txt,ᮃ ᮛ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ <sp> ᮔᮨ ᮔ᮪ ᮒᮀ <sp> ᮊᮨ ᮜᮧ ᮙ᮪ ᮕᮧ ᮊ᮪ <sp> ᮕᮦ ᮓᮨ ᮛ ᮜᮤ ᮞ᮪ <sp> ᮞ ᮛᮨᮀ <sp> ᮕ ᮔᮨ ᮛᮥ ᮞ᮪ ᮔ <sp> ᮕᮁ ᮒᮦ ᮚ᮪ <sp> ᮛᮦ ᮕᮥ ᮘᮣᮤ ᮊ᮪ <sp> ᮔ ᮞᮤ ᮇ ᮔ ᮜ᮪ <sp> ᮃ ᮔᮥ <sp> ᮓᮤ ᮕᮤᮀ ᮕᮤ ᮔ᮪ <sp> ᮊᮥ <sp> ᮕᮢᮦ ᮞᮤ ᮓᮦ ᮔ᮪ <sp> ᮏᮧᮂ ᮔ᮪ <sp> ᮋᮥ ᮄ ᮔ᮪ ᮎ᮪ ᮚ᮪ <sp> ᮃ ᮓ ᮙ᮪ ᮞ᮪,75,"Aranjeunna nentang kelompok Péderalis (sareng panerusna, Partéy Républik Nasional), anu dipingpin ku Présidén John Quincy Adams."
wikipedia_sunda/wikisu_03235.png,franklin_pierce.txt,ᮓᮤ <sp> ᮓᮤ ᮑ <sp> ᮃ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ <sp> ᮑᮤ ᮃ ᮕ᮪ ᮊᮩ ᮔ᮪ <sp> ᮕᮨᮁ ᮏ ᮜ ᮔ ᮔ᮪ <sp> ᮲ <sp> ᮵ ᮰ ᮰ <sp> ᮕ ᮞᮥ ᮊ ᮔ᮪ <sp> ᮃ ᮔᮥ <sp> ᮍ ᮝ ᮜ᮪ <sp> ᮜᮧ ᮌᮤ ᮞ᮪ ᮒᮤ ᮊ᮪ <sp> ᮊᮀ ᮌᮦ <sp> ᮞ᮪ ᮎᮧ ᮒ᮪ ᮒ᮪,54,"Di dinya, anjeunna nyiapkeun perjalanan 2.500 pasukan anu ngawal logistik kanggé Scott."
wikipedia_sunda/wikisu_03238.png,franklin_pierce.txt,ᮒ <sp> ᮊᮥ ᮓ <sp> ᮜ ᮏᮨᮀ <sp> ᮒᮤ ᮊ ᮄ ᮒ᮪ <sp> ᮊ ᮔ <sp> ᮞᮨ ᮜ <sp> ᮘ ᮒᮥ <sp> ᮞᮁ ᮒ <sp> ᮜ ᮘᮥᮂ <sp> ᮔᮥ <sp> ᮍ ᮘ ᮜᮥ ᮊᮁ ᮊᮩ ᮔ᮪ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮊ ᮊᮩ ᮉ ᮙ᮪ <sp> ᮊᮥ <sp> ᮊᮥ ᮓ ᮔ <sp> ᮞᮧ ᮛ ᮍ ᮔ᮪ <sp> ᮞᮁ ᮒ <sp> ᮒᮥ ᮅᮁ ᮔ <sp> ᮒ ᮒᮥ <sp> ᮕᮁ ᮔ,69,"Éta kuda lajeng tikait kana sela batu sarta labuh, nu ngabalukarkeun Pierce kakeueum ku kudana sorangan sarta tuurna tatu parna."
wikipedia_sunda/wikisu_03240.png,franklin_pierce.txt,ᮔ ᮜᮤ ᮊ <sp> ᮕᮨᮁ ᮒᮨ ᮙ᮪ ᮕᮥ ᮛ ᮔ᮪ <sp> ᮎ᮪ ᮠᮥ ᮛᮥ ᮘᮥ ᮞ᮪ ᮎᮧ <sp> ᮘᮩ ᮊᮤ <sp> ᮓᮩ ᮊᮩ ᮒ᮪ <sp> ᮞ᮪ ᮎᮧ ᮒ᮪ ᮒ᮪ <sp> ᮙ ᮛᮦ ᮔ᮪ ᮒᮂ ᮊᮩ ᮔ᮪ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮞᮥ ᮕ ᮓᮧ ᮞ᮪ <sp> ᮊ <sp> ᮒᮥ ᮊᮀ <sp> ᮊᮀ ᮌᮦ <sp> ᮎ ᮌᮩᮁ <sp> ᮠᮩ ᮜ <sp> ᮊᮧ ᮔ᮪ ᮗ ᮜᮦ ᮞᮦ ᮔ᮪ ᮞᮤ,67,"Nalika Pertempuran Churubusco beuki deukeut, Scott maréntahkeun Pierce supados ka tukang kanggé cageur heula (konvalésénsi)."
wikipedia_sunda/wikisu_03242.png,franklin_pierce.txt,ᮃ ᮙᮦ ᮛᮤ ᮊ <sp> ᮙᮩ ᮔᮀ <sp> ᮓᮤ ᮔ <sp> ᮆ ᮒ <sp> ᮕᮨᮁ ᮒᮨ ᮙ᮪ ᮕᮥ ᮛ ᮔ᮪ <sp> ᮞᮁ ᮒ <sp> ᮕᮤ ᮈᮁ ᮎᮨ <sp> ᮙ ᮔ᮪ ᮒᮥ ᮃ ᮔ᮪ <sp> ᮛᮥ ᮔ᮪ ᮓ ᮚ ᮔ᮪ <sp> ᮌᮨ ᮔ᮪ ᮎ ᮒ ᮔ᮪ <sp> ᮞ ᮔ᮪ ᮏ ᮒ,50,Amérika meunang dina éta pertempuran sarta Pierce mantuan rundayan gencatan sanjata.
